timestamp,room,sensor_name,value
2025-01-01 05:47:00,kitchen,light,0.028
2025-01-01 05:47:00,kitchen,motion,0.0
2025-01-01 05:48:00,living_room,temperature,20.63
2025-01-01 05:48:00,living_room,light,0.142
2025-01-01 05:48:00,living_room,motion,0.0
2025-01-01 05:48:00,bedroom,temperature,19.47
2025-01-01 05:48:00,bedroom,light,0.042
2025-01-01 05:48:00,bedroom,motion,1.0
2025-01-01 05:48:00,kitchen,temperature,20.84
2025-01-01 05:48:00,kitchen,light,0.115
2025-01-01 05:48:00,kitchen,motion,0.0
2025-01-01 05:49:00,living_room,temperature,19.96
2025-01-01 05:49:00,living_room,light,0.0
2025-01-01 05:49:00,living_room,motion,0.0
2025-01-01 05:49:00,bedroom,temperature,19.85
2025-01-01 05:49:00,bedroom,light,0.063
2025-01-01 05:49:00,bedroom,motion,0.0
2025-01-01 05:49:00,kitchen,temperature,21.16
2025-01-01 05:49:00,kitchen,light,0.0
2025-01-01 05:49:00,kitchen,motion,0.0
2025-01-01 05:50:00,living_room,temperature,20.76
2025-01-01 05:50:00,living_room,light,0.027
2025-01-01 05:50:00,living_room,motion,0.0
2025-01-01 05:50:00,bedroom,temperature,19.99
2025-01-01 05:50:00,bedroom,light,0.077
2025-01-01 05:50:00,bedroom,motion,0.0
2025-01-01 05:50:00,kitchen,temperature,21.26
2025-01-01 05:50:00,kitchen,light,0.124
2025-01-01 05:50:00,kitchen,motion,0.0
2025-01-01 05:51:00,living_room,temperature,19.8
2025-01-01 05:51:00,living_room,light,0.0
2025-01-01 05:51:00,living_room,motion,0.0
2025-01-01 05:51:00,bedroom,temperature,19.02
2025-01-01 05:51:00,bedroom,light,0.03
2025-01-01 05:51:00,bedroom,motion,0.0
2025-01-01 05:51:00,kitchen,temperature,20.61
2025-01-01 05:51:00,kitchen,light,0.0
2025-01-01 05:51:00,kitchen,motion,0.0
2025-01-01 05:52:00,living_room,temperature,20.52
2025-01-01 05:52:00,living_room,light,0.0
2025-01-01 05:52:00,living_room,motion,0.0
2025-01-01 05:52:00,bedroom,temperature,19.83
2025-01-01 05:52:00,bedroom,light,0.074
2025-01-01 05:52:00,bedroom,motion,0.0
2025-01-01 05:52:00,kitchen,temperature,20.77
2025-01-01 05:52:00,kitchen,light,0.0
2025-01-01 05:52:00,kitchen,motion,0.0
2025-01-01 05:53:00,living_room,temperature,20.79
2025-01-01 05:53:00,living_room,light,0.091
2025-01-01 05:53:00,living_room,motion,0.0
2025-01-01 05:53:00,bedroom,temperature,19.4
2025-01-01 05:53:00,bedroom,light,0.137
2025-01-01 05:53:00,bedroom,motion,0.0
2025-01-01 05:53:00,kitchen,temperature,20.74
2025-01-01 05:53:00,kitchen,light,0.08
2025-01-01 05:53:00,kitchen,motion,0.0
2025-01-01 05:54:00,living_room,temperature,19.98
2025-01-01 05:54:00,living_room,light,0.02
2025-01-01 05:54:00,living_room,motion,0.0
2025-01-01 05:54:00,bedroom,temperature,19.48
2025-01-01 05:54:00,bedroom,light,0.0
2025-01-01 05:54:00,bedroom,motion,0.0
2025-01-01 05:54:00,kitchen,temperature,21.07
2025-01-01 05:54:00,kitchen,light,0.021
2025-01-01 05:54:00,kitchen,motion,0.0
2025-01-01 05:55:00,living_room,temperature,20.38
2025-01-01 05:55:00,living_room,light,0.0
2025-01-01 05:55:00,living_room,motion,0.0
2025-01-01 05:55:00,bedroom,temperature,19.23
2025-01-01 05:55:00,bedroom,light,0.149
2025-01-01 05:55:00,bedroom,motion,0.0
2025-01-01 05:55:00,kitchen,temperature,20.97
2025-01-01 05:55:00,kitchen,light,0.0
2025-01-01 05:55:00,kitchen,motion,0.0
2025-01-01 05:56:00,living_room,temperature,21.06
2025-01-01 05:56:00,living_room,light,0.008
2025-01-01 05:56:00,living_room,motion,0.0
2025-01-01 05:56:00,bedroom,temperature,20.88
2025-01-01 05:56:00,bedroom,light,0.09
2025-01-01 05:56:00,bedroom,motion,0.0
2025-01-01 05:56:00,kitchen,temperature,20.1
2025-01-01 05:56:00,kitchen,light,0.002
2025-01-01 05:56:00,kitchen,motion,0.0
2025-01-01 05:57:00,living_room,temperature,20.68
2025-01-01 05:57:00,living_room,light,0.075
2025-01-01 05:57:00,living_room,motion,0.0
2025-01-01 05:57:00,bedroom,temperature,19.38
2025-01-01 05:57:00,bedroom,light,0.171
2025-01-01 05:57:00,bedroom,motion,0.0
2025-01-01 05:57:00,kitchen,temperature,21.02
2025-01-01 05:57:00,kitchen,light,0.016
2025-01-01 05:57:00,kitchen,motion,0.0
2025-01-01 05:58:00,living_room,temperature,20.5
2025-01-01 05:58:00,living_room,light,0.039
2025-01-01 05:58:00,living_room,motion,0.0
2025-01-01 05:58:00,bedroom,temperature,19.09
2025-01-01 05:58:00,bedroom,light,0.079
2025-01-01 05:58:00,bedroom,motion,0.0
2025-01-01 05:58:00,kitchen,temperature,20.01
2025-01-01 05:58:00,kitchen,light,0.007
2025-01-01 05:58:00,kitchen,motion,0.0
2025-01-01 05:59:00,living_room,temperature,20.55
2025-01-01 05:59:00,living_room,light,0.035
2025-01-01 05:59:00,living_room,motion,0.0
2025-01-01 05:59:00,bedroom,temperature,20.26
2025-01-01 05:59:00,bedroom,light,0.0
2025-01-01 05:59:00,bedroom,motion,0.0
2025-01-01 05:59:00,kitchen,temperature,20.05
2025-01-01 05:59:00,kitchen,light,0.101
2025-01-01 05:59:00,kitchen,motion,0.0
2025-01-01 06:00:00,living_room,temperature,20.45
2025-01-01 06:00:00,living_room,light,0.116
2025-01-01 06:00:00,living_room,motion,0.0
2025-01-01 06:00:00,bedroom,temperature,20.58
2025-01-01 06:00:00,bedroom,light,0.024
2025-01-01 06:00:00,bedroom,motion,0.0
2025-01-01 06:00:00,kitchen,temperature,20.24
2025-01-01 06:00:00,kitchen,light,0.0
2025-01-01 06:00:00,kitchen,motion,0.0
2025-01-01 06:01:00,living_room,temperature,20.24
2025-01-01 06:01:00,living_room,light,0.0
2025-01-01 06:01:00,living_room,motion,0.0
2025-01-01 06:01:00,bedroom,temperature,19.81
2025-01-01 06:01:00,bedroom,light,0.108
2025-01-01 06:01:00,bedroom,motion,0.0
2025-01-01 06:01:00,kitchen,temperature,21.22
2025-01-01 06:01:00,kitchen,light,0.041
2025-01-01 06:01:00,kitchen,motion,0.0
2025-01-01 06:02:00,living_room,temperature,20.63
2025-01-01 06:02:00,living_room,light,0.072
2025-01-01 06:02:00,living_room,motion,0.0
2025-01-01 06:02:00,bedroom,temperature,20.02
2025-01-01 06:02:00,bedroom,light,0.024
2025-01-01 06:02:00,bedroom,motion,0.0
2025-01-01 06:02:00,kitchen,temperature,21.26
2025-01-01 06:02:00,kitchen,light,0.001
2025-01-01 06:02:00,kitchen,motion,0.0
2025-01-01 06:03:00,living_room,temperature,21.41
2025-01-01 06:03:00,living_room,light,0.075
2025-01-01 06:03:00,living_room,motion,0.0
2025-01-01 06:03:00,bedroom,temperature,19.57
2025-01-01 06:03:00,bedroom,light,0.04
2025-01-01 06:03:00,bedroom,motion,0.0
2025-01-01 06:03:00,kitchen,temperature,21.14
2025-01-01 06:03:00,kitchen,light,0.074
2025-01-01 06:03:00,kitchen,motion,0.0
2025-01-01 06:04:00,living_room,temperature,20.93
2025-01-01 06:04:00,living_room,light,0.0
2025-01-01 06:04:00,living_room,motion,0.0
2025-01-01 06:04:00,bedroom,temperature,20.27
2025-01-01 06:04:00,bedroom,light,0.071
2025-01-01 06:04:00,bedroom,motion,0.0
2025-01-01 06:04:00,kitchen,temperature,20.38
2025-01-01 06:04:00,kitchen,light,0.015
2025-01-01 06:04:00,kitchen,motion,0.0
2025-01-01 06:05:00,living_room,temperature,20.05
2025-01-01 06:05:00,living_room,light,0.0
2025-01-01 06:05:00,living_room,motion,0.0
2025-01-01 06:05:00,bedroom,temperature,19.81
2025-01-01 06:05:00,bedroom,light,0.06
2025-01-01 06:05:00,bedroom,motion,0.0
2025-01-01 06:05:00,kitchen,temperature,20.9
2025-01-01 06:05:00,kitchen,light,0.033
2025-01-01 06:05:00,kitchen,motion,0.0
2025-01-01 06:06:00,living_room,temperature,20.56
2025-01-01 06:06:00,living_room,light,0.024
2025-01-01 06:06:00,living_room,motion,0.0
2025-01-01 06:06:00,bedroom,temperature,20.18
2025-01-01 06:06:00,bedroom,light,0.101
2025-01-01 06:06:00,bedroom,motion,0.0
2025-01-01 06:06:00,kitchen,temperature,21.98
2025-01-01 06:06:00,kitchen,light,0.051
2025-01-01 06:06:00,kitchen,motion,0.0
2025-01-01 06:07:00,living_room,temperature,20.8
2025-01-01 06:07:00,living_room,light,0.037
2025-01-01 06:07:00,living_room,motion,0.0
2025-01-01 06:07:00,bedroom,temperature,20.23
2025-01-01 06:07:00,bedroom,light,0.085
2025-01-01 06:07:00,bedroom,motion,0.0
2025-01-01 06:07:00,kitchen,temperature,21.85
2025-01-01 06:07:00,kitchen,light,0.022
2025-01-01 06:07:00,kitchen,motion,0.0
2025-01-01 06:08:00,living_room,temperature,20.27
2025-01-01 06:08:00,living_room,light,0.141
2025-01-01 06:08:00,living_room,motion,0.0
2025-01-01 06:08:00,bedroom,temperature,19.99
2025-01-01 06:08:00,bedroom,light,0.064
2025-01-01 06:08:00,bedroom,motion,0.0
2025-01-01 06:08:00,kitchen,temperature,21.74
2025-01-01 06:08:00,kitchen,light,0.057
2025-01-01 06:08:00,kitchen,motion,0.0
2025-01-01 06:09:00,living_room,temperature,21.02
2025-01-01 06:09:00,living_room,light,0.039
2025-01-01 06:09:00,living_room,motion,0.0
2025-01-01 06:09:00,bedroom,temperature,20.13
2025-01-01 06:09:00,bedroom,light,0.111
2025-01-01 06:09:00,bedroom,motion,0.0
2025-01-01 06:09:00,kitchen,temperature,21.49
2025-01-01 06:09:00,kitchen,light,0.0
2025-01-01 06:09:00,kitchen,motion,0.0
2025-01-01 06:10:00,living_room,temperature,20.63
2025-01-01 06:10:00,living_room,light,0.071
2025-01-01 06:10:00,living_room,motion,0.0
2025-01-01 06:10:00,bedroom,temperature,20.83
2025-01-01 06:10:00,bedroom,light,0.0
2025-01-01 06:10:00,bedroom,motion,0.0
2025-01-01 06:10:00,kitchen,temperature,21.11
2025-01-01 06:10:00,kitchen,light,0.079
2025-01-01 06:10:00,kitchen,motion,0.0
2025-01-01 06:11:00,living_room,temperature,20.73
2025-01-01 06:11:00,living_room,light,0.033
2025-01-01 06:11:00,living_room,motion,0.0
2025-01-01 06:11:00,bedroom,temperature,19.83
2025-01-01 06:11:00,bedroom,light,0.068
2025-01-01 06:11:00,bedroom,motion,0.0
2025-01-01 06:11:00,kitchen,temperature,21.41
2025-01-01 06:11:00,kitchen,light,0.0
2025-01-01 06:11:00,kitchen,motion,0.0
2025-01-01 06:12:00,living_room,temperature,20.93
2025-01-01 06:12:00,living_room,light,0.0
2025-01-01 06:12:00,living_room,motion,0.0
2025-01-01 06:12:00,bedroom,temperature,20.05
2025-01-01 06:12:00,bedroom,light,0.033
2025-01-01 06:12:00,bedroom,motion,0.0
2025-01-01 06:12:00,kitchen,temperature,21.4
2025-01-01 06:12:00,kitchen,light,0.063
2025-01-01 06:12:00,kitchen,motion,0.0
2025-01-01 06:13:00,living_room,temperature,20.31
2025-01-01 06:13:00,living_room,light,0.039
2025-01-01 06:13:00,living_room,motion,0.0
2025-01-01 06:13:00,bedroom,temperature,20.75
2025-01-01 06:13:00,bedroom,light,0.133
2025-01-01 06:13:00,bedroom,motion,0.0
2025-01-01 06:13:00,kitchen,temperature,21.04
2025-01-01 06:13:00,kitchen,light,0.025
2025-01-01 06:13:00,kitchen,motion,0.0
2025-01-01 06:14:00,living_room,temperature,20.67
2025-01-01 06:14:00,living_room,light,0.087
2025-01-01 06:14:00,living_room,motion,0.0
2025-01-01 06:14:00,bedroom,temperature,20.29
2025-01-01 06:14:00,bedroom,light,0.024
2025-01-01 06:14:00,bedroom,motion,0.0
2025-01-01 06:14:00,kitchen,temperature,21.28
2025-01-01 06:14:00,kitchen,light,0.029
2025-01-01 06:14:00,kitchen,motion,0.0
2025-01-01 06:15:00,living_room,temperature,20.42
2025-01-01 06:15:00,living_room,light,0.1
2025-01-01 06:15:00,living_room,motion,0.0
2025-01-01 06:15:00,bedroom,temperature,19.4
2025-01-01 06:15:00,bedroom,light,0.125
2025-01-01 06:15:00,bedroom,motion,0.0
2025-01-01 06:15:00,kitchen,temperature,20.39
2025-01-01 06:15:00,kitchen,light,0.067
2025-01-01 06:15:00,kitchen,motion,0.0
2025-01-01 06:16:00,living_room,temperature,21.02
2025-01-01 06:16:00,living_room,light,0.037
2025-01-01 06:16:00,living_room,motion,0.0
2025-01-01 06:16:00,bedroom,temperature,19.96
2025-01-01 06:16:00,bedroom,light,0.053
2025-01-01 06:16:00,bedroom,motion,0.0
2025-01-01 06:16:00,kitchen,temperature,21.5
2025-01-01 06:16:00,kitchen,light,0.074
2025-01-01 06:16:00,kitchen,motion,0.0
2025-01-01 06:17:00,living_room,temperature,21.11
2025-01-01 06:17:00,living_room,light,0.023
2025-01-01 06:17:00,living_room,motion,0.0
2025-01-01 06:17:00,bedroom,temperature,20.24
2025-01-01 06:17:00,bedroom,light,0.005
2025-01-01 06:17:00,bedroom,motion,0.0
2025-01-01 06:17:00,kitchen,temperature,21.64
2025-01-01 06:17:00,kitchen,light,0.011
2025-01-01 06:17:00,kitchen,motion,0.0
2025-01-01 06:18:00,living_room,temperature,19.36
2025-01-01 06:18:00,living_room,light,0.031
2025-01-01 06:18:00,living_room,motion,0.0
2025-01-01 06:18:00,bedroom,temperature,20.65
2025-01-01 06:18:00,bedroom,light,0.0
2025-01-01 06:18:00,bedroom,motion,0.0
2025-01-01 06:18:00,kitchen,temperature,21.98
2025-01-01 06:18:00,kitchen,light,0.066
2025-01-01 06:18:00,kitchen,motion,0.0
2025-01-01 06:19:00,living_room,temperature,20.75
2025-01-01 06:19:00,living_room,light,0.042
2025-01-01 06:19:00,living_room,motion,0.0
2025-01-01 06:19:00,bedroom,temperature,19.75
2025-01-01 06:19:00,bedroom,light,0.0
2025-01-01 06:19:00,bedroom,motion,0.0
2025-01-01 06:19:00,kitchen,temperature,22.12
2025-01-01 06:19:00,kitchen,light,0.007
2025-01-01 06:19:00,kitchen,motion,0.0
2025-01-01 06:20:00,living_room,temperature,20.19
2025-01-01 06:20:00,living_room,light,0.089
2025-01-01 06:20:00,living_room,motion,0.0
2025-01-01 06:20:00,bedroom,temperature,20.19
2025-01-01 06:20:00,bedroom,light,0.081
2025-01-01 06:20:00,bedroom,motion,0.0
2025-01-01 06:20:00,kitchen,temperature,20.62
2025-01-01 06:20:00,kitchen,light,0.025
2025-01-01 06:20:00,kitchen,motion,0.0
2025-01-01 06:21:00,living_room,temperature,21.12
2025-01-01 06:21:00,living_room,light,0.099
2025-01-01 06:21:00,living_room,motion,0.0
2025-01-01 06:21:00,bedroom,temperature,19.81
2025-01-01 06:21:00,bedroom,light,0.033
2025-01-01 06:21:00,bedroom,motion,0.0
2025-01-01 06:21:00,kitchen,temperature,22.07
2025-01-01 06:21:00,kitchen,light,0.0
2025-01-01 06:21:00,kitchen,motion,0.0
2025-01-01 06:22:00,living_room,temperature,21.33
2025-01-01 06:22:00,living_room,light,0.141
2025-01-01 06:22:00,living_room,motion,0.0
2025-01-01 06:22:00,bedroom,temperature,20.24
2025-01-01 06:22:00,bedroom,light,0.0
2025-01-01 06:22:00,bedroom,motion,0.0
2025-01-01 06:22:00,kitchen,temperature,20.62
2025-01-01 06:22:00,kitchen,light,0.0
2025-01-01 06:22:00,kitchen,motion,0.0
2025-01-01 06:23:00,living_room,temperature,21.47
2025-01-01 06:23:00,living_room,light,0.06
2025-01-01 06:23:00,living_room,motion,0.0
2025-01-01 06:23:00,bedroom,temperature,20.49
2025-01-01 06:23:00,bedroom,light,0.071
2025-01-01 06:23:00,bedroom,motion,0.0
2025-01-01 06:23:00,kitchen,temperature,22.14
2025-01-01 06:23:00,kitchen,light,0.065
2025-01-01 06:23:00,kitchen,motion,0.0
2025-01-01 06:24:00,living_room,temperature,20.44
2025-01-01 06:24:00,living_room,light,0.016
2025-01-01 06:24:00,living_room,motion,0.0
2025-01-01 06:24:00,bedroom,temperature,20.71
2025-01-01 06:24:00,bedroom,light,0.03
2025-01-01 06:24:00,bedroom,motion,0.0
2025-01-01 06:24:00,kitchen,temperature,21.87
2025-01-01 06:24:00,kitchen,light,0.073
2025-01-01 06:24:00,kitchen,motion,0.0
2025-01-01 06:25:00,living_room,temperature,21.39
2025-01-01 06:25:00,living_room,light,0.134
2025-01-01 06:25:00,living_room,motion,0.0
2025-01-01 06:25:00,bedroom,temperature,20.8
2025-01-01 06:25:00,bedroom,light,0.139
2025-01-01 06:25:00,bedroom,motion,0.0
2025-01-01 06:25:00,kitchen,temperature,21.89
2025-01-01 06:25:00,kitchen,light,0.012
2025-01-01 06:25:00,kitchen,motion,0.0
2025-01-01 06:26:00,living_room,temperature,20.43
2025-01-01 06:26:00,living_room,light,0.088
2025-01-01 06:26:00,living_room,motion,0.0
2025-01-01 06:26:00,bedroom,temperature,20.05
2025-01-01 06:26:00,bedroom,light,0.085
2025-01-01 06:26:00,bedroom,motion,0.0
2025-01-01 06:26:00,kitchen,temperature,21.59
2025-01-01 06:26:00,kitchen,light,0.001
2025-01-01 06:26:00,kitchen,motion,0.0
2025-01-01 06:27:00,living_room,temperature,20.83
2025-01-01 06:27:00,living_room,light,0.0
2025-01-01 06:27:00,living_room,motion,0.0
2025-01-01 06:27:00,bedroom,temperature,20.26
2025-01-01 06:27:00,bedroom,light,0.0
2025-01-01 06:27:00,bedroom,motion,1.0
2025-01-01 06:27:00,kitchen,temperature,21.38
2025-01-01 06:27:00,kitchen,light,0.034
2025-01-01 06:27:00,kitchen,motion,0.0
2025-01-01 06:28:00,living_room,temperature,20.45
2025-01-01 06:28:00,living_room,light,0.146
2025-01-01 06:28:00,living_room,motion,0.0
2025-01-01 06:28:00,bedroom,temperature,20.21
2025-01-01 06:28:00,bedroom,light,0.006
2025-01-01 06:28:00,bedroom,motion,0.0
2025-01-01 06:28:00,kitchen,temperature,21.58
2025-01-01 06:28:00,kitchen,light,0.097
2025-01-01 06:28:00,kitchen,motion,0.0
2025-01-01 06:29:00,living_room,temperature,20.62
2025-01-01 06:29:00,living_room,light,0.05
2025-01-01 06:29:00,living_room,motion,0.0
2025-01-01 06:29:00,bedroom,temperature,19.67
2025-01-01 06:29:00,bedroom,light,0.103
2025-01-01 06:29:00,bedroom,motion,0.0
2025-01-01 06:29:00,kitchen,temperature,20.97
2025-01-01 06:29:00,kitchen,light,0.036
2025-01-01 06:29:00,kitchen,motion,0.0
2025-01-01 06:30:00,living_room,temperature,21.14
2025-01-01 06:30:00,living_room,light,0.0
2025-01-01 06:30:00,living_room,motion,0.0
2025-01-01 06:30:00,bedroom,temperature,20.58
2025-01-01 06:30:00,bedroom,light,0.058
2025-01-01 06:30:00,bedroom,motion,0.0
2025-01-01 06:30:00,kitchen,temperature,21.71
2025-01-01 06:30:00,kitchen,light,0.057
2025-01-01 06:30:00,kitchen,motion,0.0
2025-01-01 06:31:00,living_room,temperature,21.37
2025-01-01 06:31:00,living_room,light,0.0
2025-01-01 06:31:00,living_room,motion,0.0
2025-01-01 06:31:00,bedroom,temperature,20.42
2025-01-01 06:31:00,bedroom,light,0.052
2025-01-01 06:31:00,bedroom,motion,0.0
2025-01-01 06:31:00,kitchen,temperature,22.12
2025-01-01 06:31:00,kitchen,light,0.0
2025-01-01 06:31:00,kitchen,motion,0.0
2025-01-01 06:32:00,living_room,temperature,20.62
2025-01-01 06:32:00,living_room,light,0.031
2025-01-01 06:32:00,living_room,motion,0.0
2025-01-01 06:32:00,bedroom,temperature,20.18
2025-01-01 06:32:00,bedroom,light,0.064
2025-01-01 06:32:00,bedroom,motion,0.0
2025-01-01 06:32:00,kitchen,temperature,22.0
2025-01-01 06:32:00,kitchen,light,0.086
2025-01-01 06:32:00,kitchen,motion,0.0
2025-01-01 06:33:00,living_room,temperature,20.43
2025-01-01 06:33:00,living_room,light,0.012
2025-01-01 06:33:00,living_room,motion,0.0
2025-01-01 06:33:00,bedroom,temperature,21.16
2025-01-01 06:33:00,bedroom,light,0.057
2025-01-01 06:33:00,bedroom,motion,0.0
2025-01-01 06:33:00,kitchen,temperature,21.88
2025-01-01 06:33:00,kitchen,light,0.188
2025-01-01 06:33:00,kitchen,motion,0.0
2025-01-01 06:34:00,living_room,temperature,20.02
2025-01-01 06:34:00,living_room,light,0.094
2025-01-01 06:34:00,living_room,motion,0.0
2025-01-01 06:34:00,bedroom,temperature,19.9
2025-01-01 06:34:00,bedroom,light,0.02
2025-01-01 06:34:00,bedroom,motion,0.0
2025-01-01 06:34:00,kitchen,temperature,21.28
2025-01-01 06:34:00,kitchen,light,0.036
2025-01-01 06:34:00,kitchen,motion,0.0
2025-01-01 06:35:00,living_room,temperature,21.09
2025-01-01 06:35:00,living_room,light,0.064
2025-01-01 06:35:00,living_room,motion,0.0
2025-01-01 06:35:00,bedroom,temperature,21.25
2025-01-01 06:35:00,bedroom,light,0.067
2025-01-01 06:35:00,bedroom,motion,0.0
2025-01-01 06:35:00,kitchen,temperature,21.2
2025-01-01 06:35:00,kitchen,light,0.0
2025-01-01 06:35:00,kitchen,motion,0.0
2025-01-01 06:36:00,living_room,temperature,20.55
2025-01-01 06:36:00,living_room,light,0.107
2025-01-01 06:36:00,living_room,motion,0.0
2025-01-01 06:36:00,bedroom,temperature,20.17
2025-01-01 06:36:00,bedroom,light,0.066
2025-01-01 06:36:00,bedroom,motion,0.0
2025-01-01 06:36:00,kitchen,temperature,22.18
2025-01-01 06:36:00,kitchen,light,0.103
2025-01-01 06:36:00,kitchen,motion,0.0
2025-01-01 06:37:00,living_room,temperature,21.14
2025-01-01 06:37:00,living_room,light,0.104
2025-01-01 06:37:00,living_room,motion,0.0
2025-01-01 06:37:00,bedroom,temperature,20.05
2025-01-01 06:37:00,bedroom,light,0.072
2025-01-01 06:37:00,bedroom,motion,0.0
2025-01-01 06:37:00,kitchen,temperature,21.41
2025-01-01 06:37:00,kitchen,light,0.0
2025-01-01 06:37:00,kitchen,motion,0.0
2025-01-01 06:38:00,living_room,temperature,20.98
2025-01-01 06:38:00,living_room,light,0.071
2025-01-01 06:38:00,living_room,motion,0.0
2025-01-01 06:38:00,bedroom,temperature,21.94
2025-01-01 06:38:00,bedroom,light,0.018
2025-01-01 06:38:00,bedroom,motion,0.0
2025-01-01 06:38:00,kitchen,temperature,21.76
2025-01-01 06:38:00,kitchen,light,0.005
2025-01-01 06:38:00,kitchen,motion,0.0
2025-01-01 06:39:00,living_room,temperature,21.51
2025-01-01 06:39:00,living_room,light,0.0
2025-01-01 06:39:00,living_room,motion,0.0
2025-01-01 06:39:00,bedroom,temperature,20.68
2025-01-01 06:39:00,bedroom,light,0.021
2025-01-01 06:39:00,bedroom,motion,0.0
2025-01-01 06:39:00,kitchen,temperature,21.26
2025-01-01 06:39:00,kitchen,light,0.0
2025-01-01 06:39:00,kitchen,motion,0.0
2025-01-01 06:40:00,living_room,temperature,21.99
2025-01-01 06:40:00,living_room,light,0.079
2025-01-01 06:40:00,living_room,motion,0.0
2025-01-01 06:40:00,bedroom,temperature,20.44
2025-01-01 06:40:00,bedroom,light,0.158
2025-01-01 06:40:00,bedroom,motion,0.0
2025-01-01 06:40:00,kitchen,temperature,21.95
2025-01-01 06:40:00,kitchen,light,0.14
2025-01-01 06:40:00,kitchen,motion,0.0
2025-01-01 06:41:00,living_room,temperature,21.02
2025-01-01 06:41:00,living_room,light,0.042
2025-01-01 06:41:00,living_room,motion,0.0
2025-01-01 06:41:00,bedroom,temperature,20.2
2025-01-01 06:41:00,bedroom,light,0.112
2025-01-01 06:41:00,bedroom,motion,0.0
2025-01-01 06:41:00,kitchen,temperature,22.42
2025-01-01 06:41:00,kitchen,light,0.021
2025-01-01 06:41:00,kitchen,motion,0.0
2025-01-01 06:42:00,living_room,temperature,21.57
2025-01-01 06:42:00,living_room,light,0.043
2025-01-01 06:42:00,living_room,motion,0.0
2025-01-01 06:42:00,bedroom,temperature,20.84
2025-01-01 06:42:00,bedroom,light,0.001
2025-01-01 06:42:00,bedroom,motion,0.0
2025-01-01 06:42:00,kitchen,temperature,21.43
2025-01-01 06:42:00,kitchen,light,0.042
2025-01-01 06:42:00,kitchen,motion,0.0
2025-01-01 06:43:00,living_room,temperature,20.62
2025-01-01 06:43:00,living_room,light,0.051
2025-01-01 06:43:00,living_room,motion,0.0
2025-01-01 06:43:00,bedroom,temperature,20.17
2025-01-01 06:43:00,bedroom,light,0.0
2025-01-01 06:43:00,bedroom,motion,0.0
2025-01-01 06:43:00,kitchen,temperature,21.64
2025-01-01 06:43:00,kitchen,light,0.098
2025-01-01 06:43:00,kitchen,motion,0.0
2025-01-01 06:44:00,living_room,temperature,20.91
2025-01-01 06:44:00,living_room,light,0.148
2025-01-01 06:44:00,living_room,motion,0.0
2025-01-01 06:44:00,bedroom,temperature,20.85
2025-01-01 06:44:00,bedroom,light,0.076
2025-01-01 06:44:00,bedroom,motion,0.0
2025-01-01 06:44:00,kitchen,temperature,21.72
2025-01-01 06:44:00,kitchen,light,0.0
2025-01-01 06:44:00,kitchen,motion,0.0
2025-01-01 06:45:00,living_room,temperature,20.38
2025-01-01 06:45:00,living_room,light,0.125
2025-01-01 06:45:00,living_room,motion,0.0
2025-01-01 06:45:00,bedroom,temperature,20.64
2025-01-01 06:45:00,bedroom,light,0.002
2025-01-01 06:45:00,bedroom,motion,0.0
2025-01-01 06:45:00,kitchen,temperature,21.36
2025-01-01 06:45:00,kitchen,light,0.084
2025-01-01 06:45:00,kitchen,motion,0.0
2025-01-01 06:46:00,living_room,temperature,22.38
2025-01-01 06:46:00,living_room,light,0.11
2025-01-01 06:46:00,living_room,motion,0.0
2025-01-01 06:46:00,bedroom,temperature,19.87
2025-01-01 06:46:00,bedroom,light,0.096
2025-01-01 06:46:00,bedroom,motion,0.0
2025-01-01 06:46:00,kitchen,temperature,21.39
2025-01-01 06:46:00,kitchen,light,0.054
2025-01-01 06:46:00,kitchen,motion,0.0
2025-01-01 06:47:00,living_room,temperature,21.21
2025-01-01 06:47:00,living_room,light,0.09
2025-01-01 06:47:00,living_room,motion,0.0
2025-01-01 06:47:00,bedroom,temperature,20.78
2025-01-01 06:47:00,bedroom,light,0.046
2025-01-01 06:47:00,bedroom,motion,0.0
2025-01-01 06:47:00,kitchen,temperature,21.44
2025-01-01 06:47:00,kitchen,light,0.059
2025-01-01 06:47:00,kitchen,motion,0.0
2025-01-01 06:48:00,living_room,temperature,21.58
2025-01-01 06:48:00,living_room,light,0.124
2025-01-01 06:48:00,living_room,motion,0.0
2025-01-01 06:48:00,bedroom,temperature,20.81
2025-01-01 06:48:00,bedroom,light,0.008
2025-01-01 06:48:00,bedroom,motion,0.0
2025-01-01 06:48:00,kitchen,temperature,22.08
2025-01-01 06:48:00,kitchen,light,0.078
2025-01-01 06:48:00,kitchen,motion,0.0
2025-01-01 06:49:00,living_room,temperature,21.63
2025-01-01 06:49:00,living_room,light,0.009
2025-01-01 06:49:00,living_room,motion,0.0
2025-01-01 06:49:00,bedroom,temperature,21.07
2025-01-01 06:49:00,bedroom,light,0.0
2025-01-01 06:49:00,bedroom,motion,0.0
2025-01-01 06:49:00,kitchen,temperature,21.94
2025-01-01 06:49:00,kitchen,light,0.074
2025-01-01 06:49:00,kitchen,motion,0.0
2025-01-01 06:50:00,living_room,temperature,21.03
2025-01-01 06:50:00,living_room,light,0.03
2025-01-01 06:50:00,living_room,motion,0.0
2025-01-01 06:50:00,bedroom,temperature,20.23
2025-01-01 06:50:00,bedroom,light,0.126
2025-01-01 06:50:00,bedroom,motion,0.0
